circuit,design,arrival_1,arrival_2,cells_p1,cells_p2,size_gates,gain_1,gain_2
c17,86,0.04544,0.04422,4-6-7,4-5-9,X1-X2-X1-X1-X2-X4
c17,87,0.06243,0.05744,4-6-7,4-5-9,X1-X2-X1-X1-X4-X1
c17,88,0.05199,0.04737,4-6-7,4-5-9,X1-X2-X1-X1-X4-X2
c17,89,0.04749,0.04369,4-6-7,4-5-9,X1-X2-X1-X1-X4-X4
c17,90,0.05704,0.05704,4-5-9,4-5-7,X1-X2-X1-X2-X1-X1
c17,91,0.05054,0.05054,4-5-9,4-5-7,X1-X2-X1-X2-X1-X2
c17,92,0.04912,0.04912,4-5-9,4-5-7,X1-X2-X1-X2-X1-X4
c17,93,0.05758,0.05758,4-5-9,4-5-7,X1-X2-X1-X2-X2-X1
c17,94,0.04844,0.04844,4-5-9,4-5-7,X1-X2-X1-X2-X2-X2
c17,95,0.04559,0.04559,4-5-9,4-5-7,X1-X2-X1-X2-X2-X4
c17,96,0.06475,0.06239,4-6-7,4-5-9,X1-X2-X1-X2-X4-X1
c17,97,0.05234,0.0501,4-6-7,4-5-9,X1-X2-X1-X2-X4-X2
c17,98,0.04647,0.04499,4-6-7,4-5-9,X1-X2-X1-X2-X4-X4
c17,99,0.06529,0.06529,4-5-9,4-5-7,X1-X2-X1-X4-X1-X1
c17,100,0.05453,0.05453,4-5-9,4-5-7,X1-X2-X1-X4-X1-X2
c17,101,0.05115,0.05115,4-5-9,4-5-7,X1-X2-X1-X4-X1-X4
c17,102,0.06547,0.06547,4-5-9,4-5-7,X1-X2-X1-X4-X2-X1
c17,103,0.05273,0.05273,4-5-9,4-5-7,X1-X2-X1-X4-X2-X2
c17,104,0.04758,0.04758,4-5-9,4-5-7,X1-X2-X1-X4-X2-X4
c17,105,0.07062,0.06999,4-6-7,4-5-9,X1-X2-X1-X4-X4-X1
c17,106,0.05483,0.05402,4-6-7,4-5-9,X1-X2-X1-X4-X4-X2
c17,107,0.0473,0.04693,4-6-7,4-5-9,X1-X2-X1-X4-X4-X4
c17,108,0.05552,0.05402,4-5-9,4-5-7,X1-X2-X2-X1-X1-X1
c17,109,0.0525,0.05094,4-5-9,4-5-7,X1-X2-X2-X1-X1-X2
c17,110,0.05232,0.05076,4-5-9,4-5-7,X1-X2-X2-X1-X1-X4
c17,111,0.05829,0.05465,4-6-7,4-5-9,X1-X2-X2-X1-X2-X1
c17,112,0.05139,0.04796,4-6-7,4-5-9,X1-X2-X2-X1-X2-X2
c17,113,0.04951,0.04652,4-6-7,4-5-9,X1-X2-X2-X1-X2-X4
c17,114,0.06658,0.05875,4-6-7,4-5-9,X1-X2-X2-X1-X4-X1
c17,115,0.05577,0.04854,4-6-7,4-5-9,X1-X2-X2-X1-X4-X2
c17,116,0.05153,0.04487,4-6-7,4-5-9,X1-X2-X2-X1-X4-X4
c17,117,0.0612,0.0597,4-5-9,4-5-7,X1-X2-X2-X2-X1-X1
c17,118,0.05505,0.05349,4-5-9,4-5-7,X1-X2-X2-X2-X1-X2
c17,119,0.05366,0.0521,4-5-9,4-5-7,X1-X2-X2-X2-X1-X4
c17,120,0.05992,0.05866,4-5-9,4-6-7,X1-X2-X2-X2-X2-X1
c17,121,0.05063,0.04948,4-5-9,4-6-7,X1-X2-X2-X2-X2-X2
c17,122,0.04788,0.04653,4-5-9,4-5-7,X1-X2-X2-X2-X2-X4
c17,123,0.06659,0.06376,4-6-7,4-5-9,X1-X2-X2-X2-X4-X1
c17,124,0.05378,0.05129,4-6-7,4-5-9,X1-X2-X2-X2-X4-X2
c17,125,0.04785,0.04617,4-6-7,4-5-9,X1-X2-X2-X2-X4-X4
c17,126,0.06963,0.06811,4-5-9,4-5-7,X1-X2-X2-X4-X1-X1
c17,127,0.05884,0.05728,4-5-9,4-5-7,X1-X2-X2-X4-X1-X2
c17,128,0.05567,0.05412,4-5-9,4-5-7,X1-X2-X2-X4-X1-X4
c17,129,0.06797,0.06654,4-5-9,4-5-7,X1-X2-X2-X4-X2-X1
c17,130,0.05496,0.05358,4-5-9,4-5-7,X1-X2-X2-X4-X2-X2
c17,131,0.04986,0.04851,4-5-9,4-5-7,X1-X2-X2-X4-X2-X4
c17,132,0.07148,0.07102,4-5-9,4-6-7,X1-X2-X2-X4-X4-X1
c17,133,0.05526,0.05497,4-5-9,4-6-7,X1-X2-X2-X4-X4-X2
c17,134,0.04811,0.04732,4-5-9,4-6-7,X1-X2-X2-X4-X4-X4
c17,135,0.06359,0.0606,4-5-9,4-5-7,X1-X2-X4-X1-X1-X1
c17,136,0.06051,0.0574,4-5-9,4-5-7,X1-X2-X4-X1-X1-X2
c17,137,0.06035,0.05724,4-5-9,4-5-7,X1-X2-X4-X1-X1-X4
c17,138,0.0649,0.05887,4-6-7,4-5-9,X1-X2-X4-X1-X2-X1
c17,139,0.05799,0.05246,4-6-7,4-5-9,X1-X2-X4-X1-X2-X2
c17,140,0.05651,0.05106,4-6-7,4-5-9,X1-X2-X4-X1-X2-X4
c17,141,0.07345,0.06134,4-6-7,4-5-9,X1-X2-X4-X1-X4-X1
c17,142,0.06238,0.05086,4-6-7,4-5-9,X1-X2-X4-X1-X4-X2
c17,143,0.05852,0.04722,4-6-7,4-5-9,X1-X2-X4-X1-X4-X4
c17,144,0.06926,0.06627,4-5-9,4-5-7,X1-X2-X4-X2-X1-X1
c17,145,0.06304,0.05993,4-5-9,4-5-7,X1-X2-X4-X2-X1-X2
c17,146,0.06168,0.05857,4-5-9,4-5-7,X1-X2-X4-X2-X1-X4
c17,147,0.0643,0.06199,4-5-9,4-6-7,X1-X2-X4-X2-X2-X1
c17,148,0.05498,0.0526,4-5-9,4-6-7,X1-X2-X4-X2-X2-X2
c17,149,0.0524,0.04979,4-5-9,4-5-7,X1-X2-X4-X2-X2-X4
c17,150,0.07016,0.06649,4-6-7,4-5-9,X1-X2-X4-X2-X4-X1
c17,151,0.05695,0.05366,4-6-7,4-5-9,X1-X2-X4-X2-X4-X2
c17,152,0.05123,0.04853,4-6-7,4-5-9,X1-X2-X4-X2-X4-X4
c17,153,0.07795,0.07491,4-5-9,4-5-7,X1-X2-X4-X4-X1-X1
c17,154,0.0668,0.06376,4-5-9,4-5-7,X1-X2-X4-X4-X1-X2
c17,155,0.06368,0.06057,4-5-9,4-5-7,X1-X2-X4-X4-X1-X4
c17,156,0.0726,0.06992,4-5-9,4-5-7,X1-X2-X4-X4-X2-X1
c17,157,0.05918,0.05659,4-5-9,4-5-7,X1-X2-X4-X4-X2-X2
c17,158,0.05437,0.05175,4-5-9,4-5-7,X1-X2-X4-X4-X2-X4
c17,159,0.07442,0.07293,4-5-9,4-6-7,X1-X2-X4-X4-X4-X1
c17,160,0.05772,0.05647,4-5-9,4-6-7,X1-X2-X4-X4-X4-X2
c17,161,0.05048,0.04867,4-5-9,4-6-7,X1-X2-X4-X4-X4-X4
c17,162,0.05347,0.05347,4-5-9,4-5-7,X1-X4-X1-X1-X1-X1
c17,163,0.05035,0.05035,4-5-9,4-5-7,X1-X4-X1-X1-X1-X2
c17,164,0.05004,0.05004,4-5-9,4-5-7,X1-X4-X1-X1-X1-X4
c17,165,0.05632,0.05426,4-6-7,4-5-9,X1-X4-X1-X1-X2-X1
c17,166,0.04937,0.04809,4-6-7,4-5-9,X1-X4-X1-X1-X2-X2
c17,167,0.04773,0.04651,4-6-7,4-5-9,X1-X4-X1-X1-X2-X4
c17,168,0.06428,0.05929,4-6-7,4-5-9,X1-X4-X1-X1-X4-X1
c17,169,0.05369,0.04935,4-6-7,4-5-9,X1-X4-X1-X1-X4-X2
c17,170,0.0498,0.046,4-6-7,4-5-9,X1-X4-X1-X1-X4-X4
c17,171,0.0589,0.0589,4-5-9,4-5-7,X1-X4-X1-X2-X1-X1
c17,172,0.05294,0.05294,4-5-9,4-5-7,X1-X4-X1-X2-X1-X2
c17,173,0.05141,0.05141,4-5-9,4-5-7,X1-X4-X1-X2-X1-X4
c17,174,0.05943,0.05943,4-5-9,4-5-7,X1-X4-X1-X2-X2-X1
c17,175,0.05066,0.05066,4-5-9,4-5-7,X1-X4-X1-X2-X2-X2
c17,176,0.04789,0.04789,4-5-9,4-5-7,X1-X4-X1-X2-X2-X4
c17,177,0.0666,0.06423,4-6-7,4-5-9,X1-X4-X1-X2-X4-X1
c17,178,0.05404,0.05187,4-6-7,4-5-9,X1-X4-X1-X2-X4-X2
c17,179,0.04865,0.04731,4-6-7,4-5-9,X1-X4-X1-X2-X4-X4
c17,180,0.06713,0.06713,4-5-9,4-5-7,X1-X4-X1-X4-X1-X1
c17,181,0.05678,0.05678,4-5-9,4-5-7,X1-X4-X1-X4-X1-X2
c17,182,0.05346,0.05346,4-5-9,4-5-7,X1-X4-X1-X4-X1-X4
c17,183,0.06731,0.06731,4-5-9,4-5-7,X1-X4-X1-X4-X2-X1
c17,184,0.0545,0.0545,4-5-9,4-5-7,X1-X4-X1-X4-X2-X2
c17,185,0.0499,0.0499,4-5-9,4-5-7,X1-X4-X1-X4-X2-X4
c17,186,0.07246,0.07183,4-6-7,4-5-9,X1-X4-X1-X4-X4-X1
c17,187,0.05652,0.05571,4-6-7,4-5-9,X1-X4-X1-X4-X4-X2
c17,188,0.04927,0.04926,4-6-7,4-5-9,X1-X4-X1-X4-X4-X4
c17,189,0.05796,0.0564,4-5-9,4-5-7,X1-X4-X2-X1-X1-X1
c17,190,0.05488,0.05332,4-5-9,4-5-7,X1-X4-X2-X1-X1-X2
c17,191,0.05459,0.05303,4-5-9,4-5-7,X1-X4-X2-X1-X1-X4
c17,192,0.06015,0.0565,4-6-7,4-5-9,X1-X4-X2-X1-X2-X1
c17,193,0.05332,0.05037,4-6-7,4-5-9,X1-X4-X2-X1-X2-X2
c17,194,0.0518,0.04881,4-6-7,4-5-9,X1-X4-X2-X1-X2-X4
c17,195,0.06842,0.06059,4-6-7,4-5-9,X1-X4-X2-X1-X4-X1
c17,196,0.05747,0.05054,4-6-7,4-5-9,X1-X4-X2-X1-X4-X2
c17,197,0.05384,0.04718,4-6-7,4-5-9,X1-X4-X2-X1-X4-X4
c17,198,0.06306,0.06155,4-5-9,4-5-7,X1-X4-X2-X2-X1-X1
c17,199,0.05745,0.05589,4-5-9,4-5-7,X1-X4-X2-X2-X1-X2
c17,200,0.05594,0.05438,4-5-9,4-5-7,X1-X4-X2-X2-X1-X4
c17,201,0.06177,0.06051,4-5-9,4-6-7,X1-X4-X2-X2-X2-X1
c17,202,0.05293,0.05158,4-5-9,4-5-7,X1-X4-X2-X2-X2-X2
c17,203,0.05018,0.04883,4-5-9,4-5-7,X1-X4-X2-X2-X2-X4
c17,204,0.06843,0.0656,4-6-7,4-5-9,X1-X4-X2-X2-X4-X1
c17,205,0.05548,0.05307,4-6-7,4-5-9,X1-X4-X2-X2-X4-X2
c17,206,0.05017,0.04849,4-6-7,4-5-9,X1-X4-X2-X2-X4-X4
c17,207,0.07148,0.06995,4-5-9,4-5-7,X1-X4-X2-X4-X1-X1
c17,208,0.06126,0.0597,4-5-9,4-5-7,X1-X4-X2-X4-X1-X2
c17,209,0.05798,0.05642,4-5-9,4-5-7,X1-X4-X2-X4-X1-X4
c17,210,0.06981,0.06838,4-5-9,4-5-7,X1-X4-X2-X4-X2-X1
c17,211,0.05676,0.05539,4-5-9,4-5-7,X1-X4-X2-X4-X2-X2
c17,212,0.05218,0.05083,4-5-9,4-5-7,X1-X4-X2-X4-X2-X4
c17,213,0.07332,0.07286,4-5-9,4-6-7,X1-X4-X2-X4-X4-X1
c17,214,0.05695,0.05666,4-5-9,4-6-7,X1-X4-X2-X4-X4-X2
c17,215,0.05045,0.04946,4-5-9,4-6-7,X1-X4-X2-X4-X4-X4
c17,216,0.06594,0.06283,4-5-9,4-5-7,X1-X4-X4-X1-X1-X1
c17,217,0.06289,0.05978,4-5-9,4-5-7,X1-X4-X4-X1-X1-X2
c17,218,0.06261,0.0595,4-5-9,4-5-7,X1-X4-X4-X1-X1-X4
c17,219,0.06675,0.06072,4-6-7,4-5-9,X1-X4-X4-X1-X2-X1
c17,220,0.06028,0.05486,4-6-7,4-5-9,X1-X4-X4-X1-X2-X2
c17,221,0.05879,0.05335,4-6-7,4-5-9,X1-X4-X4-X1-X2-X4
c17,222,0.0753,0.06318,4-6-7,4-5-9,X1-X4-X4-X1-X4-X1
c17,223,0.06408,0.05291,4-6-7,4-5-9,X1-X4-X4-X1-X4-X2
c17,224,0.06082,0.04953,4-6-7,4-5-9,X1-X4-X4-X1-X4-X4
c17,225,0.07111,0.06812,4-5-9,4-5-7,X1-X4-X4-X2-X1-X1
c17,226,0.06544,0.06233,4-5-9,4-5-7,X1-X4-X4-X2-X1-X2
c17,227,0.06396,0.06085,4-5-9,4-5-7,X1-X4-X4-X2-X1-X4
c17,228,0.06615,0.06384,4-5-9,4-6-7,X1-X4-X4-X2-X2-X1
c17,229,0.0574,0.05478,4-5-9,4-5-7,X1-X4-X4-X2-X2-X2
c17,230,0.0547,0.05209,4-5-9,4-5-7,X1-X4-X4-X2-X2-X4
c17,231,0.07201,0.06833,4-6-7,4-5-9,X1-X4-X4-X2-X4-X1
c17,232,0.05865,0.05544,4-6-7,4-5-9,X1-X4-X4-X2-X4-X2
c17,233,0.05355,0.05085,4-6-7,4-5-9,X1-X4-X4-X2-X4-X4
c17,234,0.07979,0.07675,4-5-9,4-5-7,X1-X4-X4-X4-X1-X1
c17,235,0.06922,0.06611,4-5-9,4-5-7,X1-X4-X4-X4-X1-X2
c17,236,0.06599,0.06288,4-5-9,4-5-7,X1-X4-X4-X4-X1-X4
c17,237,0.07444,0.07176,4-5-9,4-5-7,X1-X4-X4-X4-X2-X1
c17,238,0.06117,0.05855,4-5-9,4-5-7,X1-X4-X4-X4-X2-X2
c17,239,0.05669,0.05407,4-5-9,4-5-7,X1-X4-X4-X4-X2-X4
c17,240,0.07626,0.07477,4-5-9,4-6-7,X1-X4-X4-X4-X4-X1
c17,241,0.05941,0.05816,4-5-9,4-6-7,X1-X4-X4-X4-X4-X2
c17,242,0.05281,0.05097,4-5-9,4-6-7,X1-X4-X4-X4-X4-X4
c17,243,0.05461,0.05311,4-5-7,4-5-9,X2-X1-X1-X1-X1-X1
c17,244,0.05125,0.04969,4-5-7,4-5-9,X2-X1-X1-X1-X1-X2
c17,245,0.05122,0.04966,4-5-7,4-5-9,X2-X1-X1-X1-X1-X4
c17,246,0.05373,0.05235,4-5-7,4-5-9,X2-X1-X1-X1-X2-X1
c17,247,0.04685,0.04548,4-5-7,4-5-9,X2-X1-X1-X1-X2-X2
c17,248,0.0454,0.04405,4-5-7,4-5-9,X2-X1-X1-X1-X2-X4
c17,249,0.06152,0.05649,4-6-7,4-5-9,X2-X1-X1-X1-X4-X1
c17,250,0.05105,0.04629,4-6-7,4-5-9,X2-X1-X1-X1-X4-X2
c17,251,0.04655,0.04249,4-6-7,4-5-9,X2-X1-X1-X1-X4-X4
c17,252,0.06029,0.05879,4-5-7,4-5-9,X2-X1-X1-X2-X1-X1
c17,253,0.0538,0.05224,4-5-7,4-5-9,X2-X1-X1-X2-X1-X2
c17,254,0.05254,0.05098,4-5-7,4-5-9,X2-X1-X1-X2-X1-X4
c17,255,0.05901,0.0576,4-5-7,4-5-9,X2-X1-X1-X2-X2-X1
c17,256,0.04969,0.04831,4-5-7,4-5-9,X2-X1-X1-X2-X2-X2
c17,257,0.04674,0.04539,4-5-7,4-5-9,X2-X1-X1-X2-X2-X4
c17,258,0.06384,0.06148,4-6-7,4-5-9,X2-X1-X1-X2-X4-X1
c17,259,0.05141,0.04904,4-6-7,4-5-9,X2-X1-X1-X2-X4-X2
c17,260,0.04564,0.04378,4-6-7,4-5-9,X2-X1-X1-X2-X4-X4
c17,261,0.06872,0.06719,4-5-7,4-5-9,X2-X1-X1-X4-X1-X1
c17,262,0.05774,0.05624,4-5-7,4-5-9,X2-X1-X1-X4-X1-X2
c17,263,0.05454,0.05298,4-5-7,4-5-9,X2-X1-X1-X4-X1-X4
c17,264,0.06706,0.06562,4-5-7,4-5-9,X2-X1-X1-X4-X2-X1
c17,265,0.05403,0.05264,4-5-7,4-5-9,X2-X1-X1-X4-X2-X2
c17,266,0.04872,0.04737,4-5-7,4-5-9,X2-X1-X1-X4-X2-X4
c17,267,0.07056,0.06917,4-5-7,4-5-9,X2-X1-X1-X4-X4-X1
c17,268,0.05433,0.053,4-5-7,4-5-9,X2-X1-X1-X4-X4-X2
c17,269,0.04696,0.04571,4-5-7,4-5-9,X2-X1-X1-X4-X4-X4
c17,270,0.0571,0.0571,4-5-9,4-5-7,X2-X1-X2-X1-X1-X1
c17,271,0.05372,0.05372,4-5-9,4-5-7,X2-X1-X2-X1-X1-X2
c17,272,0.05369,0.05369,4-5-9,4-5-7,X2-X1-X2-X1-X1-X4
c17,273,0.05738,0.05444,4-6-7,4-5-9,X2-X1-X2-X1-X2-X1
c17,274,0.05044,0.04754,4-6-7,4-5-9,X2-X1-X2-X1-X2-X2
c17,275,0.04839,0.04626,4-6-7,4-5-9,X2-X1-X2-X1-X2-X4
c17,276,0.06566,0.05777,4-6-7,4-5-9,X2-X1-X2-X1-X4-X1
c17,277,0.05484,0.04744,4-6-7,4-5-9,X2-X1-X2-X1-X4-X2
c17,278,0.0504,0.04364,4-6-7,4-5-9,X2-X1-X2-X1-X4-X4
c17,279,0.06278,0.06278,4-5-9,4-5-7,X2-X1-X2-X2-X1-X1
c17,280,0.05625,0.05625,4-5-9,4-5-7,X2-X1-X2-X2-X1-X2
c17,281,0.05501,0.05501,4-5-9,4-5-7,X2-X1-X2-X2-X1-X4
c17,282,0.05978,0.05978,4-5-9,4-5-7,X2-X1-X2-X2-X2-X1
c17,283,0.05039,0.05039,4-5-9,4-5-7,X2-X1-X2-X2-X2-X2
c17,284,0.0476,0.0476,4-5-9,4-5-7,X2-X1-X2-X2-X2-X4
c17,285,0.06567,0.06284,4-6-7,4-5-9,X2-X1-X2-X2-X4-X1
c17,286,0.05285,0.05022,4-6-7,4-5-9,X2-X1-X2-X2-X4-X2
c17,287,0.04696,0.04493,4-6-7,4-5-9,X2-X1-X2-X2-X4-X4
c17,288,0.07131,0.07131,4-5-9,4-5-7,X2-X1-X2-X4-X1-X1
c17,289,0.06024,0.06024,4-5-9,4-5-7,X2-X1-X2-X4-X1-X2
c17,290,0.057,0.057,4-5-9,4-5-7,X2-X1-X2-X4-X1-X4
c17,291,0.06793,0.06793,4-5-9,4-5-7,X2-X1-X2-X4-X2-X1
c17,292,0.05473,0.05473,4-5-9,4-5-7,X2-X1-X2-X4-X2-X2
c17,293,0.04956,0.04956,4-5-9,4-5-7,X2-X1-X2-X4-X2-X4
c17,294,0.07063,0.07063,4-5-9,4-5-7,X2-X1-X2-X4-X4-X1
c17,295,0.05422,0.05422,4-5-9,4-5-7,X2-X1-X2-X4-X4-X2
c17,296,0.04687,0.04687,4-5-9,4-5-7,X2-X1-X2-X4-X4-X4
c17,297,0.06476,0.06336,4-5-9,4-5-7,X2-X1-X4-X1-X1-X1
c17,298,0.06129,0.05987,4-5-9,4-5-7,X2-X1-X4-X1-X1-X2
c17,299,0.06127,0.05985,4-5-9,4-5-7,X2-X1-X4-X1-X1-X4
c17,300,0.06399,0.05851,4-6-7,4-5-9,X2-X1-X4-X1-X2-X1
c17,301,0.05705,0.05191,4-6-7,4-5-9,X2-X1-X4-X1-X2-X2
c17,302,0.05539,0.05066,4-6-7,4-5-9,X2-X1-X4-X1-X2-X4
c17,303,0.07254,0.06018,4-6-7,4-5-9,X2-X1-X4-X1-X4-X1
c17,304,0.06144,0.04963,4-6-7,4-5-9,X2-X1-X4-X1-X4-X2
c17,305,0.05738,0.04589,4-6-7,4-5-9,X2-X1-X4-X1-X4-X4
c17,306,0.07043,0.06902,4-5-9,4-5-7,X2-X1-X4-X2-X1-X1
c17,307,0.06381,0.06239,4-5-9,4-5-7,X2-X1-X4-X2-X1-X2
c17,308,0.06258,0.06116,4-5-9,4-5-7,X2-X1-X4-X2-X1-X4
